"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.56623,0.64539,0.51269,50.246,-34.94,-26.855
0.62753,0.65347,0.4233,50.376,-34.454,-27.678
-0.74396,-0.059062,0.66561,30.644,-34.949,-26.962
-0.64391,0.036373,0.76424,29.964,-34.933,-27.573
0.63308,-0.43174,-0.6425,19.566,-34.357,-26.616
0.54891,-0.43629,-0.71298,19.089,-35.025,-26.674
0.45504,0.82494,0.33529,52.487,-35.729,-28.301
0.52841,0.77098,0.35548,51.673,-35.304,-28.212
0.57869,0.72082,0.38149,51.13,-35.071,-27.838
0.6029,0.69854,0.38543,51.25,-34.728,-28.649
-0.19853,-0.87384,-0.44383,39.789,-35.081,-28.211
0.23203,-0.81236,-0.535,38.676,-35.092,-28.097
-0.63962,0.15658,0.75257,29.153,-34.936,-28.21
-0.57174,0.21346,0.79218,28.427,-35.338,-28.757
-0.43793,0.33566,0.834,27.72,-34.965,-29.315
0.52147,0.80104,0.29397,52.662,-35.391,-29.398
0.52564,0.7671,0.36779,51.987,-35.221,-28.834
0.58775,0.73413,0.34001,51.946,-34.818,-29.542
-0.45763,-0.73509,-0.50022,40.607,-35.012,-29.028
-0.25554,-0.81818,-0.51506,39.781,-34.711,-28.895
-0.059547,-0.85113,-0.52156,39.205,-34.743,-28.624
0.15014,-0.82773,-0.54067,38.623,-34.695,-28.775
-0.046422,-0.76693,-0.64005,39.232,-34.367,-29.247
0.48684,-0.67426,-0.55531,38.036,-34.996,-28.66
0.36019,-0.69897,-0.61782,38.102,-34.399,-29.314
-0.15034,0.40755,0.90072,26.744,-35.133,-29.61
0.077511,0.39036,0.91739,26.054,-35.439,-29.491
0.30036,0.35242,0.88633,25.213,-35.279,-29.378
0.087354,0.35162,0.93206,26.103,-34.619,-29.846
0.37275,0.33144,0.86672,24.236,-35.034,-29.005
0.12835,0.33381,0.93386,23.26,-34.781,-28.727
-0.30054,0.41097,0.86069,22.476,-34.623,-28.837
-0.57854,0.36101,0.73141,21.968,-34.949,-28.963
-0.79184,0.35697,0.49553,21.615,-35.019,-29.363
-0.65751,0.49342,0.56941,22.006,-34.201,-29.451
-0.90612,0.35035,0.23708,21.396,-34.855,-29.928
0.57109,0.81374,0.10812,53.343,-35.574,-30.393
0.60181,0.76391,0.23297,52.539,-35.039,-30.188
0.66277,0.71597,0.21939,51.979,-34.43,-30.544
-0.4026,-0.43997,-0.80271,40.802,-34.507,-29.61
-0.26363,-0.65132,-0.71154,40.095,-34.484,-29.348
-0.069608,-0.40469,-0.9118,40.126,-33.761,-29.78
0.63443,-0.52121,-0.57083,37.387,-34.529,-29.87
0.78533,-0.38118,-0.48782,36.957,-34.963,-30.066
0.76428,-0.47514,-0.43602,36.94,-34.214,-30.709
0.33649,0.32553,0.88363,24.951,-34.394,-29.629
0.32668,0.37473,0.86767,23.955,-34.141,-29.24
-0.084466,0.49696,0.86365,22.978,-33.957,-29.058
-0.96427,0.24052,-0.1111,21.359,-34.868,-30.522
0.65342,0.74768,-0.11841,53.369,-35.576,-31.524
0.66515,0.74425,0.060603,52.731,-35.001,-31.048
0.73233,0.66652,-0.13944,52.782,-35.136,-32.004
-0.44084,0.039933,-0.8967,42.109,-34.768,-30.33
-0.31955,0.014083,-0.94746,41.562,-34.125,-30.022
-0.32388,0.19057,-0.92671,42.202,-34.385,-30.319
0.94813,-0.25118,-0.1948,36.508,-34.776,-31.107
0.96265,-0.26148,-0.070265,36.581,-34.394,-31.656
-0.90224,0.29482,-0.31471,21.471,-34.623,-30.85
0.76807,0.6037,-0.21357,52.764,-35.298,-32.552
-0.47158,0.41986,-0.77545,45.992,-35.026,-31.949
-0.3622,0.48302,-0.79718,45.602,-35.129,-31.834
-0.50002,0.27824,-0.8201,45.965,-34.531,-31.727
-0.36869,0.38168,-0.84758,45.161,-34.59,-31.351
-0.61353,0.19903,-0.76418,46.612,-34.357,-32.107
-0.33029,0.45941,-0.82453,44.748,-35.346,-31.637
-0.30585,0.4292,-0.84985,44.274,-34.657,-31.111
-0.34556,0.35984,-0.86666,43.398,-34.821,-30.862
-0.30881,0.22187,-0.92488,42.686,-34.597,-30.517
0.94626,-0.24156,0.21503,36.687,-34.265,-32.489
-0.5484,-0.14181,-0.82411,22.445,-34.689,-31.869
-0.81935,0.14316,-0.55513,21.863,-34.34,-31.323
-0.66009,-0.015891,-0.75101,22.367,-33.96,-31.947
0.79383,0.5308,-0.29678,52.764,-35.453,-32.973
0.82956,0.54126,-0.13736,52.35,-34.723,-32.764
0.91242,0.40304,-0.071033,52.016,-34.431,-33.708
-0.50253,0.28939,-0.81469,46.883,-35.182,-32.634
-0.66421,0.16213,-0.72975,47.117,-34.639,-32.628
-0.79546,0.0022993,-0.606,47.816,-34.633,-33.421
0.87189,-0.22019,0.4374,36.826,-34.303,-33.003
-0.44383,0.27378,-0.85326,31.365,-35.359,-32.659
-0.34469,0.20761,-0.91547,31.473,-34.846,-32.571
-0.0627,0.052747,-0.99664,30.671,-34.638,-32.39
-0.57499,0.31441,-0.75533,32.059,-35.059,-32.941
0.15514,-0.072101,-0.98526,30.068,-34.339,-32.413
0.26219,-0.14377,-0.95425,29.392,-34.37,-32.593
-0.24228,-0.19887,-0.94961,24.51,-35.049,-32.518
-0.27646,-0.19448,-0.94114,23.943,-34.599,-32.476
-0.38998,-0.15182,-0.90822,23.02,-34.22,-32.26
-0.26455,-0.21973,-0.93901,24.718,-34.48,-32.708
0.9624,0.26353,0.065906,52.005,-34.525,-34.636
-0.8557,-0.033803,-0.51636,48.263,-34.934,-34.054
-0.91453,-0.20892,-0.34639,48.455,-34.565,-34.585
0.75403,-0.24155,0.61081,37.168,-34.281,-33.444
0.67666,-0.2172,0.70353,37.751,-34.52,-34.19
-0.66685,0.32944,-0.66841,32.272,-35.412,-33.324
-0.71122,0.30304,-0.6343,32.618,-34.724,-33.37
-0.8393,0.30723,-0.44854,33.171,-34.692,-34.067
0.25852,-0.21387,-0.94203,28.473,-34.407,-32.858
0.13032,-0.24679,-0.96027,27.527,-34.456,-33.067
-0.056467,-0.24206,-0.96862,26.556,-34.478,-33.11
-0.22133,-0.22536,-0.9488,25.558,-34.46,-32.956
0.93191,0.054398,0.3586,52.212,-34.497,-35.702
-0.9356,-0.26862,-0.22911,48.687,-34.684,-35.213
0.58803,-0.30191,0.75038,38.61,-34.275,-34.788
0.57512,-0.18848,0.79606,38.953,-34.866,-35.275
-0.91616,0.22824,-0.3295,33.379,-34.921,-34.798
0.76336,-0.18589,0.61865,52.783,-34.531,-36.644
-0.93981,-0.33828,-0.048156,49.079,-35.285,-36.761
-0.93632,-0.3364,-0.1007,48.757,-34.532,-36.121
0.48266,-0.19346,0.85417,40.342,-34.443,-36.023
0.52515,-0.23398,0.81821,39.682,-34.534,-35.641
0.50753,-0.072911,0.85855,40.957,-34.732,-36.359
-0.90391,0.099737,-0.41594,33.573,-35.16,-35.431
0.60836,-0.25032,0.75315,53.15,-35.044,-37.233
0.53306,-0.30716,0.78835,53.37,-34.406,-37.125
0.37027,-0.31144,0.87516,53.829,-34.785,-37.52
-0.93597,-0.33352,0.11281,49.052,-35.296,-37.968
-0.94686,-0.32118,0.017132,48.743,-34.281,-37.33
0.86412,0.43594,0.2515,43.086,-35.304,-38.159
0.72504,0.20633,0.65708,42.062,-34.515,-37.316
0.65616,0.062608,0.75202,41.651,-34.648,-36.886
0.80492,0.42098,0.41819,42.519,-34.554,-37.796
-0.87006,0.045351,-0.49085,33.845,-34.639,-35.988
-0.72855,-0.088116,-0.67931,34.22,-34.72,-36.455
-0.60445,-0.065439,-0.79395,34.638,-34.59,-36.848
0.41163,-0.51627,0.75101,58.133,-35.018,-38.606
0.19552,-0.49448,0.84691,57.261,-35.145,-38.439
0.49494,-0.53507,0.68464,58.519,-34.126,-38.318
0.25677,-0.5469,0.79685,57.793,-34.351,-38.092
0.64784,-0.48104,0.59069,58.727,-34.708,-38.868
0.17444,-0.46849,0.86608,56.248,-35.211,-38.289
0.1492,-0.52962,0.83501,56.849,-34.443,-37.98
0.22277,-0.44762,0.86603,55.26,-35.313,-38.119
0.1541,-0.47921,0.86407,55.817,-34.548,-37.846
0.1911,-0.39652,0.89792,54.788,-34.697,-37.726
-0.94124,-0.29619,0.16231,48.639,-34.452,-38.707
0.75612,0.51802,-0.39992,42.988,-35.4,-38.913
0.81835,0.54971,-0.16768,42.661,-34.639,-38.498
-0.46061,-0.084238,-0.8836,35.489,-34.393,-37.347
-0.45221,-0.07813,-0.88848,35.992,-34.692,-37.567
-0.46177,-0.094297,-0.88197,36.492,-34.595,-37.84
0.82734,-0.47706,0.29651,58.888,-35.048,-39.45
0.83524,-0.41728,0.35813,59.143,-34.259,-39.081
0.93976,-0.34137,-0.017653,59.209,-34.387,-39.801
-0.95416,-0.27173,0.1255,48.411,-34.605,-39.909
0.62984,0.49616,-0.5976,42.359,-34.656,-39.036
-0.42867,-0.085767,-0.89938,37.43,-34.392,-38.334
-0.41063,-0.068793,-0.9092,38.226,-34.153,-38.709
-0.44176,-0.020884,-0.89689,38.866,-34.669,-38.998
0.91847,-0.28821,-0.27082,59.013,-34.431,-40.662
-0.93548,-0.25617,-0.24341,48.434,-34.698,-40.845
0.35995,0.37355,-0.85492,41.617,-34.532,-39.442
-0.039179,0.1624,-0.98595,40.629,-34.435,-39.61
-0.33548,0.031126,-0.94153,39.65,-34.455,-39.37
0.84551,-0.16238,-0.50866,58.451,-34.907,-41.687
0.85627,-0.22038,-0.46715,58.733,-34.377,-41.396
-0.22513,0.55204,-0.80285,53.761,-35.405,-40.788
0.11122,0.51271,-0.85133,52.663,-35.316,-40.655
-0.035084,0.5553,-0.83091,53.236,-34.759,-40.22
-0.38416,0.50032,-0.77595,54.345,-34.619,-40.489
-0.46323,0.48612,-0.74101,54.846,-35.202,-41.184
0.32315,0.41975,-0.84816,52.068,-35.159,-40.72
0.46083,0.45342,-0.76292,52.057,-34.499,-40.381
0.54087,0.3489,-0.76533,51.762,-35.016,-40.813
-0.67006,-0.25694,-0.69642,48.819,-34.934,-41.336
0.72191,-0.066444,-0.68879,58.326,-34.636,-41.909
0.70405,-0.07895,-0.70575,58.479,-34.265,-41.794
-0.46662,0.39875,-0.78947,55.369,-35.709,-41.847
-0.52349,0.42689,-0.73738,55.787,-34.827,-41.669
-0.39115,0.31401,-0.8651,56.274,-35.338,-42.217
0.61743,0.1252,-0.77659,51.2,-34.577,-41.137
0.31346,-0.28036,-0.90727,50.119,-34.389,-41.823
-0.3052,-0.36725,-0.87862,49.258,-34.451,-41.832
0.53478,0.039195,-0.84408,58.225,-34.341,-41.997
0.29498,0.10982,-0.94917,57.802,-34.628,-42.215
-0.062611,0.21608,-0.97437,57.114,-34.971,-42.404
0.47145,0.23272,0.85063,54.544,-34.339,3.9946
0.35059,0.19585,0.91582,55.09,-33.688,3.6216
0.29347,-0.16446,0.94171,57.813,-34.302,2.7076
0.27186,-0.043509,0.96135,57.289,-33.899,2.9054
0.29947,-0.083261,0.95047,58.334,-33.71,2.6557
0.31273,0.10453,0.94407,56.287,-33.718,3.2132
0.55816,-0.084239,0.82545,59.282,-33.643,2.2638
0.77858,-0.069824,0.62365,60.097,-33.57,1.527
0.95007,-0.022175,0.31125,60.538,-33.106,0.83679
0.98851,-0.12448,-0.085696,60.568,-33.155,0.19545
-0.3277,-0.47152,-0.81871,52.848,-34.19,1.4516
-0.3112,-0.46267,-0.83012,52.089,-33.665,1.4553
-0.31675,-0.42431,-0.84831,52.63,-33.547,1.1958
0.86464,-0.20739,-0.4576,60.39,-33.129,-0.41246
-0.41884,-0.37836,-0.82548,55.006,-34.229,0.49467
-0.3588,-0.39974,-0.84349,53.632,-33.509,0.75709
-0.3127,-0.39671,-0.86304,54.235,-33.633,0.57283
-0.30592,-0.25417,-0.9175,54.813,-33.541,0.34593
0.34597,-0.25855,-0.90192,59.764,-33.614,-0.83496
0.47841,-0.24701,-0.84268,59.949,-33.412,-0.8259
0.65349,-0.22106,-0.72393,60.118,-33.034,-0.79467
0.25249,-0.24955,-0.93487,59.533,-33.817,-0.87531
-0.25882,-0.063059,-0.96387,58.043,-33.4,-0.77124
-0.17627,-0.10278,-0.97896,58.774,-33.18,-0.96055
0.078899,-0.16576,-0.983,59.414,-33.269,-0.98608
-0.32072,-0.05562,-0.94554,57.024,-33.489,-0.45165
-0.34049,-0.11205,-0.93355,55.947,-33.511,-0.055439
0.30995,-0.21592,-0.92591,59.846,-33.039,-0.95805
0.15066,-0.33214,0.93112,48.007,-33.705,-4.6363
-0.072875,-0.6678,0.74076,47.744,-34.002,-4.8012
-0.19808,-0.86246,0.46576,47.554,-34.343,-5.3924
0.41854,0.058389,0.90632,48.326,-33.1,-4.6368
-0.044245,-0.37387,0.92643,47.276,-33.433,-4.589
0.48927,0.16687,0.85602,49.128,-33.334,-5.1126
-0.30214,-0.68532,0.66261,47.282,-34.002,-4.9407
0.65053,0.63487,0.41684,51.088,-33.73,-6.3219
0.64105,0.61784,0.45534,50.681,-33.398,-6.1303
0.51962,0.57646,0.63063,49.928,-33.119,-5.7604
0.61578,0.78509,0.066644,50.806,-33.335,-6.8778
-0.33512,-0.89055,0.30761,46.973,-34.381,-5.9493
-0.33069,-0.82771,0.45336,46.618,-34.005,-5.3616
-0.37817,-0.8846,0.27291,46.528,-34.262,-6.1142
0.47997,0.87555,0.055102,52.752,-34.552,-7.7142
0.51999,0.8482,-0.10081,51.992,-34.084,-7.833
0.53585,0.84382,-0.028904,51.437,-33.685,-7.4433
0.45266,0.84357,-0.28895,51.402,-33.819,-8.0902
-0.37242,-0.86495,0.33641,46.003,-34.328,-7.1624
-0.40905,-0.86956,0.27668,45.847,-34.047,-6.4658
-0.40768,-0.85322,0.32528,45.62,-34.175,-7.1882
0.41901,0.89257,-0.1666,52.444,-34.526,-8.6135
0.403,0.87669,-0.26269,51.685,-34.19,-8.6603
0.40211,0.85228,-0.33456,51.033,-33.902,-8.677
-0.38749,-0.83753,0.38523,45.086,-33.941,-7.315
-0.22197,-0.83389,0.50533,43.981,-33.664,-7.6109
-0.066152,-0.86215,0.50231,42.762,-33.377,-7.4731
0.61098,0.28649,0.73799,61.363,-34.364,-8.8246
0.27474,0.56641,0.77698,61.018,-34.13,-8.7347
0.37832,0.39805,0.83572,61.619,-33.663,-9.3234
-0.057772,0.66855,0.74142,60.437,-34.26,-8.5321
-0.37182,0.73662,0.56493,59.647,-34.219,-8.974
-0.10253,0.73511,0.67015,60.65,-33.708,-9.0903
0.35909,0.92966,-0.082373,52.024,-34.511,-9.5021
0.3591,0.92246,-0.1418,51.259,-34.221,-9.4122
0.43632,0.87749,-0.1991,50.704,-33.979,-9.2954
0.85628,-0.23279,0.46107,62.345,-34.107,-9.7814
0.8528,-0.50312,0.13998,62.491,-34.167,-10.371
0.72822,-0.012788,0.68522,62.339,-33.693,-9.7864
0.8516,-0.18122,0.49187,62.853,-33.239,-10.391
-0.374,0.7621,0.52851,60,-33.663,-9.4524
-0.4502,0.7436,0.49434,59.566,-33.856,-9.5708
-0.39724,0.74162,0.54056,58.912,-34.108,-9.7682
-0.3901,0.74045,0.54731,59.636,-33.448,-10.145
0.32148,0.91909,0.22786,52.388,-34.609,-10.464
0.37262,0.9113,0.17515,51.527,-34.332,-10.322
0.44968,0.88329,0.13261,50.741,-34.04,-10.096
0.72102,-0.66205,-0.20451,62.46,-34.042,-11.633
0.87911,-0.4763,-0.017465,62.901,-33.448,-11.133
-0.33685,0.69769,0.63226,58.491,-33.685,-10.5
-0.3851,0.63515,0.66954,57.723,-33.789,-10.825
-0.39806,0.6307,0.66616,57.294,-34.028,-10.875
-0.33204,0.6519,0.68175,56.708,-34.208,-11.029
-0.33282,0.53703,0.77514,57.185,-33.508,-11.339
-0.23564,0.64964,0.7228,55.738,-34.38,-11.277
-0.098582,0.64361,0.75898,54.777,-34.427,-11.461
0.08825,0.66707,0.73975,53.791,-34.379,-11.534
0.22785,0.73515,0.63846,52.796,-34.3,-11.369
0.31931,0.80064,0.50697,51.955,-34.225,-11.095
0.39437,0.70294,0.5919,51.083,-33.717,-11.205
0.45669,-0.7932,-0.40283,61.733,-34.154,-12.588
0.68438,-0.64439,-0.34115,62.416,-33.815,-12.296
0.83994,-0.49105,-0.23104,62.807,-33.28,-12.149
-0.26786,0.49663,0.8256,56.208,-33.673,-11.618
-0.16941,0.48644,0.85713,55.311,-33.772,-11.785
-0.076921,0.45571,0.8868,54.448,-33.625,-11.998
0.10353,0.4453,0.88938,53.37,-33.463,-12.068
0.23321,0.55377,0.79935,52.207,-33.635,-11.742
0.67419,-0.63007,-0.38534,62.362,-33.578,-12.746
0.27121,-0.83248,-0.48314,60.75,-34.135,-13.344
0.37063,-0.80232,-0.46789,61.41,-33.884,-13.364
0.53116,-0.71865,-0.44879,61.946,-33.496,-13.495
0.27421,-0.8111,-0.51665,59.446,-34.3,-13.664
0.32135,-0.79626,-0.51254,61.122,-33.652,-13.945
0.22742,-0.82633,-0.51523,60.277,-33.814,-14.052
0.39669,-0.75271,-0.52543,58.346,-34.15,-14.52
0.27483,-0.7886,-0.55007,59.027,-33.983,-14.373
0.23598,-0.81526,-0.52883,59.514,-33.678,-14.612
0.28038,-0.79859,-0.53259,58.861,-33.808,-14.687
0.60671,-0.67875,-0.41377,57.428,-34.128,-15.423
0.42621,-0.74782,-0.50903,58.059,-33.856,-15.181
0.32357,-0.80259,-0.50115,58.651,-33.524,-15.289
0.43168,-0.7642,-0.47922,57.97,-33.675,-15.528
0.84235,-0.52041,-0.14005,57.043,-33.986,-16.645
0.53941,-0.69542,-0.47479,57.909,-33.283,-16.254
0.89591,-0.36687,-0.25051,57.314,-33.318,-17.375
0.99613,0.08713,-0.011162,57.198,-33.508,-18.4
0.82865,0.53524,-0.1639,57.231,-33.641,-19.642
-0.27941,-0.52693,-0.80267,48.723,-34.155,-18.771
-0.15393,-0.49731,-0.85381,47.97,-34.031,-18.604
0.20256,-0.38626,-0.89987,46.374,-34.235,-18.548
0.10518,-0.4658,-0.87861,46.731,-33.968,-18.601
-0.033168,-0.54398,-0.83844,47.308,-33.583,-18.81
0.39911,-0.38826,-0.83064,45.918,-34.293,-18.655
0.28862,-0.49409,-0.8201,46.163,-33.652,-18.889
0.58159,0.67185,-0.45867,57.223,-34.008,-20.695
-0.16955,-0.40673,-0.89768,52.57,-34.11,-20.19
-0.20304,-0.46761,-0.8603,51.602,-33.886,-20.122
-0.28087,-0.49421,-0.82272,50.999,-33.679,-20.058
-0.3139,-0.56245,-0.76493,49.887,-33.79,-19.507
-0.32191,-0.55576,-0.76649,49.146,-33.709,-19.257
-0.29759,-0.39067,-0.8711,50.376,-33.332,-20.034
-0.25634,-0.56713,-0.78272,48.35,-33.479,-19.066
0.61171,-0.38739,-0.68974,45.182,-33.42,-19.642
0.85606,-0.13843,-0.498,44.8,-34.188,-19.661
0.88252,-0.18814,-0.43101,44.681,-33.837,-19.978
0.9484,-0.10819,-0.29806,44.559,-33.405,-20.534
0.41301,0.53789,-0.73491,57.156,-34.251,-21.075
-0.11756,0.35515,-0.92739,55.34,-33.584,-20.661
-0.12925,0.11939,-0.9844,54.174,-33.595,-20.493
-0.091534,0.38301,-0.9192,56.141,-33.97,-20.955
-0.057512,0.017546,-0.99819,53.085,-33.47,-20.384
-0.029476,-0.069148,-0.99717,52.079,-33.288,-20.37
-0.16672,-0.19839,-0.96584,51.201,-33.216,-20.324
0.99273,0.092504,0.076947,44.482,-33.467,-21.605
0.078639,0.53987,-0.83807,56.757,-34.091,-21.01
0.89651,0.30846,0.318,44.656,-34.109,-21.996
0.89476,0.24035,0.37635,44.723,-33.574,-22.475
0.62748,0.46352,0.62563,45.496,-34.184,-23.174
0.74705,0.38615,0.54111,45.118,-33.881,-22.983
0.71709,0.33861,0.6092,45.455,-33.401,-23.62
-0.13814,0.02975,-0.98997,28.349,-33.263,-22.158
-0.014187,-0.080328,-0.99667,27.255,-33.272,-22.07
-0.32366,0.16628,-0.93145,29.019,-33.649,-22.335
0.10053,-0.16459,-0.98123,26.203,-33.34,-22.087
0.25572,-0.23837,-0.9369,25.034,-33.363,-22.311
0.33297,-0.11603,-0.93577,24.434,-33.939,-22.366
0.56577,0.49572,0.65892,46.525,-34.008,-24.308
0.62855,0.46885,0.62057,46.108,-33.732,-24.132
0.59814,0.42796,0.67756,46.496,-33.273,-24.778
-0.72495,0.15655,-0.67077,30.607,-33.596,-23.395
-0.50558,0.19179,-0.84119,29.758,-33.52,-22.689
-0.9408,0.067766,-0.33213,31.212,-33.941,-24.359
0.57717,0.46305,0.67266,47.614,-33.798,-25.34
0.56201,0.47375,0.67802,47.204,-33.524,-25.181
0.59652,0.46679,0.65289,47.636,-33.124,-25.811
-0.98973,0.0022133,0.14294,31.259,-34.199,-25.56
0.63206,0.50156,0.59071,48.703,-33.709,-26.446
0.63069,0.48016,0.60965,48.275,-33.489,-26.161
0.66894,0.5161,0.53494,48.379,-32.892,-26.766
-0.85791,0.052714,0.51109,30.881,-34.15,-26.594
0.69079,-0.46193,-0.55626,20.65,-33.735,-25.858
0.66196,-0.39395,-0.63766,20.207,-33.42,-26.63
0.67329,0.59255,0.44222,49.59,-33.817,-27.454
0.66951,0.54843,0.50099,49.071,-33.55,-27.013
0.71473,0.58244,0.38719,49.16,-32.986,-27.859
-0.73971,0.14068,0.65806,30.371,-34.103,-27.238
-0.68664,0.22521,0.69123,29.8,-34.053,-27.854
0.49212,-0.38919,-0.77868,19.502,-33.707,-27.09
0.6394,0.67327,0.37131,50.499,-33.977,-28.755
0.68251,0.63188,0.3673,49.879,-33.7,-28.135
0.70907,0.60112,0.3686,49.791,-33.166,-28.955
-0.67196,0.27703,0.68682,29.231,-33.929,-28.47
-0.62235,0.25419,0.74031,28.629,-34.586,-28.821
-0.62175,0.32096,0.71443,28.519,-33.765,-29.241
0.62971,0.68955,0.35775,51.207,-34.111,-29.653
0.63846,0.66353,0.39001,50.504,-33.59,-29.479
0.69357,0.58999,0.41338,50.251,-33.028,-29.948
-0.44879,0.36309,0.81655,27.675,-34.065,-29.74
-0.24452,0.38201,0.89122,27.074,-34.525,-29.827
-0.14951,0.29873,0.94255,26.962,-33.65,-30.181
0.69911,0.65908,0.27723,51.312,-33.76,-30.616
0.65533,0.65765,0.37152,50.816,-33.52,-30.073
0.72783,0.58039,0.36526,50.74,-33.078,-30.72
0.16778,-0.62323,-0.76383,38.804,-33.744,-29.87
0.46714,-0.6221,-0.62831,37.81,-33.864,-30.122
0.19174,0.27516,0.94209,25.706,-33.63,-30.102
0.30968,0.31266,0.89797,24.629,-33.484,-29.795
0.13374,0.46623,0.8745,23.65,-33.299,-29.54
-0.35019,0.54809,0.75958,22.731,-33.264,-29.626
-0.77646,0.48515,0.40216,22.131,-33.339,-30.155
-0.90462,0.42415,0.042022,21.631,-34.182,-30.439
-0.92262,0.37595,-0.086175,21.954,-33.329,-30.914
0.73708,0.67332,0.057846,52.192,-34.431,-31.629
0.73833,0.65281,0.16942,51.706,-34.014,-31.198
0.79551,0.55696,0.23866,51.327,-33.394,-31.557
-0.30854,0.40071,-0.86269,43.831,-34.327,-30.743
-0.24368,0.33496,-0.91018,43.316,-34.125,-30.515
-0.35525,0.25277,-0.89995,44.27,-33.6,-30.619
-0.23069,0.2569,-0.9385,43.149,-33.305,-30.208
-0.36707,0.32232,-0.87257,44.805,-34.131,-30.995
-0.24228,0.27061,-0.9317,42.5,-33.967,-30.292
-0.13624,0.18888,-0.9725,42.134,-33.194,-29.991
0.031252,-0.024936,-0.9992,41.061,-33.062,-29.915
0.20145,-0.24337,-0.94878,40.184,-32.845,-30.079
0.24444,-0.43482,-0.86671,39.316,-32.972,-30.193
0.40434,-0.57406,-0.71202,38.324,-33.113,-30.504
0.59741,-0.5906,-0.54249,37.586,-33.46,-30.711
0.83284,-0.4763,-0.28197,36.833,-33.905,-31.357
0.72509,-0.6263,-0.28635,37.265,-33.366,-31.403
-0.84825,0.20961,-0.48635,22.256,-33.287,-31.635
0.76312,0.63025,0.14297,51.749,-33.959,-31.65
0.8262,0.559,0.070096,51.813,-33.914,-32.217
-0.51587,0.12787,-0.84707,45.365,-33.568,-31.18
-0.62216,0.0069959,-0.78286,46.33,-33.531,-31.792
-0.75163,-0.067878,-0.65608,46.965,-33.62,-32.402
0.83027,-0.53702,-0.1492,36.81,-33.781,-31.739
0.91719,-0.39396,0.059668,36.679,-33.946,-32.052
-0.57389,0.018658,-0.81872,22.786,-33.28,-32.239
0.91181,0.4104,0.012805,51.741,-33.82,-33.146
-0.82492,-0.15364,-0.54398,47.492,-33.69,-33.075
-0.87675,-0.27657,-0.39347,47.91,-33.648,-33.883
0.82632,-0.40701,0.38928,36.938,-33.896,-32.938
0.81266,-0.573,0.10612,37.013,-33.489,-32.296
0.72741,-0.49013,0.48026,37.475,-33.362,-33.232
-0.54093,0.25509,-0.80145,32.132,-34.509,-32.782
-0.31291,0.10685,-0.94375,31.792,-33.963,-32.497
-0.5982,0.20556,-0.77453,32.51,-33.866,-32.878
-0.78673,0.31117,-0.53313,33.286,-33.783,-33.681
-0.032588,-0.016511,-0.99933,31.02,-33.932,-32.36
0.11217,-0.097976,-0.98885,30.423,-33.979,-32.403
0.24986,-0.16454,-0.9542,29.886,-33.533,-32.582
-0.34694,-0.13666,-0.92788,23.753,-33.397,-32.627
-0.29169,-0.19539,-0.93634,24.308,-33.969,-32.709
-0.2911,-0.1883,-0.93798,24.828,-33.41,-33.001
0.96605,0.21033,0.15005,51.707,-33.539,-34.158
-0.88063,-0.20424,-0.42753,48.2,-34.302,-34.092
-0.90256,-0.35115,-0.24917,48.252,-33.822,-34.708
0.67215,-0.37302,0.63959,37.63,-33.847,-33.761
-0.92213,0.2804,-0.26658,33.506,-34.223,-34.55
0.32607,-0.19202,-0.92564,28.901,-33.429,-32.972
0.2181,-0.22807,-0.9489,27.95,-33.459,-33.281
0.012586,-0.22838,-0.97349,27.006,-33.509,-33.388
-0.17018,-0.20442,-0.96398,26.007,-33.461,-33.294
0.9193,-0.0035749,0.39354,51.974,-33.508,-35.223
-0.91665,-0.32707,-0.22972,48.492,-34.254,-34.976
-0.91854,-0.36776,-0.14508,48.476,-34.017,-35.465
0.54189,-0.33768,0.76963,39.248,-34.207,-35.207
0.54932,-0.39088,0.73855,39.344,-33.467,-34.924
0.59367,-0.44352,0.67145,38.284,-33.307,-34.028
0.55696,-0.33411,0.76037,39.637,-33.923,-35.357
-0.94771,0.22064,-0.23058,33.548,-34.39,-35.017
0.73106,-0.18182,0.65764,52.556,-33.377,-36.122
-0.93443,-0.33426,-0.12295,48.449,-33.617,-36.362
0.61563,-0.25514,0.74559,40.236,-33.512,-35.631
0.55518,-0.15034,0.81803,40.703,-34.073,-36.134
-0.93305,0.16202,-0.32119,33.604,-34.585,-35.332
-0.92728,0.28718,-0.24015,33.741,-33.854,-35.261
-0.88157,0.2197,-0.41781,34.088,-33.664,-36.165
0.41201,-0.35682,0.83841,53.497,-33.549,-36.899
0.374,-0.33437,0.86506,53.728,-34.181,-37.236
-0.96251,-0.27077,-0.015864,48.463,-33.422,-37.237
0.76626,0.17365,0.61862,41.741,-34.148,-37.031
0.72637,0.011202,0.68721,41.209,-33.656,-36.494
0.84773,0.32326,0.42054,41.907,-33.84,-37.433
-0.76515,0.019109,-0.64357,34.195,-34.243,-36.482
-0.75213,0.069486,-0.65534,34.461,-33.664,-36.723
0.66704,-0.50056,0.55181,58.955,-33.973,-38.584
0.63885,-0.60425,0.47618,59.121,-33.18,-37.888
0.35328,-0.65881,0.6642,58.288,-33.601,-37.668
0.8081,-0.45111,0.37878,59.269,-33.603,-38.671
0.13494,-0.64026,0.75621,57.4,-33.734,-37.539
